month,division,line,day_type,period,num_timepoints_passing_wait _assessment,num_sched_timepoints,wait assessment
2019-08-01,B DIVISION,C,2,offpeak,3546,4566,77.6609724
2019-08-01,B DIVISION,C,2,peak,1904,2516,75.6756757
2019-08-01,B DIVISION,D,1,offpeak,12042,15618,77.1033423
2019-08-01,B DIVISION,D,1,peak,7553,9936,76.0165056
2019-08-01,B DIVISION,D,2,offpeak,4165,5026,82.8690808
2019-08-01,B DIVISION,D,2,peak,2160,2578,83.7858805
2019-08-01,B DIVISION,E,1,offpeak,14295,18783,76.1060533
2019-08-01,B DIVISION,E,1,peak,9307,13134,70.8618852
2019-08-01,B DIVISION,E,2,offpeak,3125,3584,87.1930804
2019-08-01,B DIVISION,E,2,peak,1541,1797,85.7540345
2019-08-01,B DIVISION,F,1,offpeak,22455,30947,72.5595373
2019-08-01,B DIVISION,F,1,peak,15059,21248,70.8725527
2019-08-01,B DIVISION,F,2,offpeak,5586,6770,82.5110783
2019-08-01,B DIVISION,F,2,peak,2777,3436,80.8207218
2019-08-01,B DIVISION,G,1,offpeak,11443,13856,82.5851617
2019-08-01,B DIVISION,G,1,peak,6401,7924,80.7799091
2019-08-01,B DIVISION,G,2,offpeak,4590,5274,87.0307167
2019-08-01,B DIVISION,G,2,peak,2380,2757,86.3257164
2019-08-01,B DIVISION,JZ,1,offpeak,10372,12007,86.3829433
2019-08-01,B DIVISION,JZ,1,peak,6798,8656,78.5351201
2019-08-01,B DIVISION,JZ,2,offpeak,3379,3843,87.9260994
2019-08-01,B DIVISION,JZ,2,peak,1834,2070,88.5990338
2019-08-01,B DIVISION,L,1,offpeak,15972,20225,78.9715698
2019-08-01,B DIVISION,L,1,peak,11816,15982,73.9331748
2019-08-01,B DIVISION,L,2,offpeak,2870,3176,90.3652393
2019-08-01,B DIVISION,L,2,peak,1462,1619,90.302656
2019-08-01,B DIVISION,M,1,offpeak,13925,17785,78.2963171
2019-08-01,B DIVISION,M,1,peak,8556,11609,73.7014385
2019-08-01,B DIVISION,M,2,offpeak,3690,4828,76.4291632
2019-08-01,B DIVISION,M,2,peak,1826,2449,74.5610453
2019-08-01,B DIVISION,N,1,offpeak,14087,17774,79.2562169
2019-08-01,B DIVISION,N,1,peak,8802,11595,75.912031
2019-08-01,B DIVISION,N,2,offpeak,5369,6642,80.8340861
2019-08-01,B DIVISION,N,2,peak,2781,3282,84.7349177
2019-08-01,B DIVISION,Q,1,offpeak,11586,14806,78.25206
2019-08-01,B DIVISION,Q,1,peak,6861,8802,77.9481936
2019-08-01,B DIVISION,Q,2,offpeak,4406,5212,84.5356869
2019-08-01,B DIVISION,Q,2,peak,2294,2676,85.7249626
2019-08-01,B DIVISION,R,1,offpeak,15967,20716,77.0756903
2019-08-01,B DIVISION,R,1,peak,10422,14407,72.3398348
2019-08-01,B DIVISION,R,2,offpeak,5306,6519,81.3928517
2019-08-01,B DIVISION,R,2,peak,2898,3428,84.5390898
2019-08-01,B DIVISION,S Fkln,1,offpeak,2543,2583,98.4514131
2019-08-01,B DIVISION,S Fkln,1,peak,1456,1468,99.1825613
2019-08-01,B DIVISION,S Fkln,2,offpeak,886,913,97.0427163
2019-08-01,B DIVISION,S Fkln,2,peak,497,535,92.8971963
2019-08-01,B DIVISION,S Rock,1,offpeak,1754,1896,92.5105485
2019-08-01,B DIVISION,S Rock,1,peak,880,944,93.220339
2019-08-01,B DIVISION,S Rock,2,offpeak,632,691,91.4616498
2019-08-01,B DIVISION,S Rock,2,peak,341,376,90.6914894
2019-08-01,B DIVISION,W,1,offpeak,5549,6778,81.8678076
2019-08-01,B DIVISION,W,1,peak,4947,6254,79.1013751
2019-09-01,A DIVISION,1,1,offpeak,20705,25008,82.7935061
2019-09-01,A DIVISION,1,1,peak,12454,16180,76.9715698
2019-09-01,A DIVISION,1,2,offpeak,6524,7127,91.5392171
2019-09-01,A DIVISION,1,2,peak,3230,3460,93.3526012
2019-09-01,A DIVISION,2,1,offpeak,19494,26662,73.1152952
2019-09-01,A DIVISION,2,1,peak,12480,17424,71.6253444
2019-09-01,A DIVISION,2,2,offpeak,5821,7540,77.2015915
2019-09-01,A DIVISION,2,2,peak,2939,3826,76.8165186
2019-09-01,A DIVISION,3,1,offpeak,16699,21064,79.2774402
2019-09-01,A DIVISION,3,1,peak,10784,14260,75.6241234
2019-09-01,A DIVISION,3,2,offpeak,5779,6775,85.298893
2019-09-01,A DIVISION,3,2,peak,2917,3360,86.8154762
2019-09-01,A DIVISION,4,1,offpeak,22024,29425,74.8479184
2019-09-01,A DIVISION,4,1,peak,14770,21783,67.8051692
2019-09-01,A DIVISION,4,2,offpeak,7916,10412,76.0276604
2019-09-01,A DIVISION,4,2,peak,4243,5585,75.9713518
2019-09-01,A DIVISION,5,1,offpeak,16660,23068,72.2212589
2019-09-01,A DIVISION,5,1,peak,12519,18686,66.996682
2019-09-01,A DIVISION,5,2,offpeak,2505,3026,82.7825512
2019-09-01,A DIVISION,5,2,peak,1257,1564,80.370844
2019-09-01,A DIVISION,6,1,offpeak,21972,28443,77.2492353
2019-09-01,A DIVISION,6,1,peak,13380,19005,70.4025257
2019-09-01,A DIVISION,6,2,offpeak,5619,6899,81.4465865
2019-09-01,A DIVISION,6,2,peak,2852,3603,79.1562587
2019-09-01,A DIVISION,7,1,offpeak,13144,15764,83.3798528
2019-09-01,A DIVISION,7,1,peak,10212,12947,78.8754152
2019-09-01,A DIVISION,7,2,offpeak,4343,4956,87.6311542
2019-09-01,A DIVISION,7,2,peak,2757,3257,84.6484495
2019-09-01,A DIVISION,S 42nd,1,offpeak,5870,6042,97.1532605
2019-09-01,A DIVISION,S 42nd,1,peak,3610,3958,91.2076806
2019-09-01,A DIVISION,S 42nd,2,offpeak,1892,1904,99.3697479
2019-09-01,A DIVISION,S 42nd,2,peak,1087,1100,98.8181818
2019-09-01,B DIVISION,A,1,offpeak,14412,20133,71.5839666
2019-09-01,B DIVISION,A,1,peak,9674,14541,66.5291245
2019-09-01,B DIVISION,A,2,offpeak,5135,6822,75.2711815
2019-09-01,B DIVISION,A,2,peak,2857,3588,79.6265329
2019-09-01,B DIVISION,B,1,offpeak,6951,8785,79.123506
2019-09-01,B DIVISION,B,1,peak,5715,7863,72.6821824
2019-09-01,B DIVISION,C,1,offpeak,9362,11889,78.7450585
2019-09-01,B DIVISION,C,1,peak,5636,7441,75.7425077
2019-09-01,B DIVISION,C,2,offpeak,3368,4161,80.9420812
2019-09-01,B DIVISION,C,2,peak,1938,2339,82.8559213
2019-09-01,B DIVISION,D,1,offpeak,10773,14117,76.3122476
2019-09-01,B DIVISION,D,1,peak,6771,9059,74.7433492
2019-09-01,B DIVISION,D,2,offpeak,4119,5059,81.4192528
2019-09-01,B DIVISION,D,2,peak,2171,2555,84.9706458
2019-09-01,B DIVISION,E,1,offpeak,12708,16950,74.9734513
2019-09-01,B DIVISION,E,1,peak,8445,11889,71.0320464
2019-09-01,B DIVISION,E,2,offpeak,3030,3467,87.3954427
2019-09-01,B DIVISION,E,2,peak,1486,1727,86.045165
2019-09-01,B DIVISION,F,1,offpeak,20537,28109,73.0620086
2019-09-01,B DIVISION,F,1,peak,13770,19287,71.3952403
2019-09-01,B DIVISION,F,2,offpeak,5486,6786,80.8429119
2019-09-01,B DIVISION,F,2,peak,2794,3413,81.8634632
2019-09-01,B DIVISION,G,1,offpeak,10196,12354,82.5319734
2019-09-01,B DIVISION,G,1,peak,5569,7124,78.1723751
2019-09-01,B DIVISION,G,2,offpeak,4314,5033,85.7142857
2019-09-01,B DIVISION,G,2,peak,2282,2656,85.9186747
2019-09-01,B DIVISION,JZ,1,offpeak,9393,10969,85.6322363
2019-09-01,B DIVISION,JZ,1,peak,6104,7872,77.5406504
2019-09-01,B DIVISION,JZ,2,offpeak,3408,3803,89.6134631
2019-09-01,B DIVISION,JZ,2,peak,1823,2031,89.7587395
2019-09-01,B DIVISION,L,1,offpeak,14661,19304,75.9479901
2019-09-01,B DIVISION,L,1,peak,11160,14511,76.9071739
2019-09-01,B DIVISION,L,2,offpeak,2359,2555,92.3287671
2019-09-01,B DIVISION,L,2,peak,1191,1310,90.9160305
2019-09-01,B DIVISION,M,1,offpeak,12915,16244,79.5062792
2019-09-01,B DIVISION,M,1,peak,7957,10503,75.7593069
2019-09-01,B DIVISION,M,2,offpeak,3776,4799,78.683059
2019-09-01,B DIVISION,M,2,peak,1962,2410,81.4107884
2019-09-01,B DIVISION,N,1,offpeak,12503,16105,77.6342751
2019-09-01,B DIVISION,N,1,peak,7938,10505,75.5640171
2019-09-01,B DIVISION,N,2,offpeak,5067,6129,82.6725404
2019-09-01,B DIVISION,N,2,peak,2476,3024,81.8783069
2019-09-01,B DIVISION,Q,1,offpeak,10391,13135,79.1092501
2019-09-01,B DIVISION,Q,1,peak,6134,7795,78.6914689
2019-09-01,B DIVISION,Q,2,offpeak,4032,4886,82.52149
2019-09-01,B DIVISION,Q,2,peak,2144,2523,84.9782006
2019-09-01,B DIVISION,R,1,offpeak,14850,19105,77.7283434
2019-09-01,B DIVISION,R,1,peak,9892,13285,74.4599172
2019-09-01,B DIVISION,R,2,offpeak,5489,6651,82.528943
2019-09-01,B DIVISION,R,2,peak,2909,3518,82.6890279
2019-09-01,B DIVISION,S Fkln,1,offpeak,2378,2451,97.0216238
2019-09-01,B DIVISION,S Fkln,1,peak,1381,1401,98.5724483
2019-09-01,B DIVISION,S Fkln,2,offpeak,938,952,98.5294118
2019-09-01,B DIVISION,S Fkln,2,peak,521,525,99.2380952
2019-09-01,B DIVISION,S Rock,1,offpeak,1244,1319,94.3138741
2019-09-01,B DIVISION,S Rock,1,peak,794,848,93.6320755
2019-09-01,B DIVISION,S Rock,2,offpeak,357,374,95.4545455
2019-09-01,B DIVISION,S Rock,2,peak,185,197,93.9086294
2019-09-01,B DIVISION,W,1,offpeak,6572,8249,79.6702631
2019-09-01,B DIVISION,W,1,peak,4461,5746,77.6366168
2019-10-01,A DIVISION,1,1,offpeak,23648,28782,82.1624627
2019-10-01,A DIVISION,1,1,peak,14034,18607,75.4232278
2019-10-01,A DIVISION,1,2,offpeak,5726,6478,88.3914789
2019-10-01,A DIVISION,1,2,peak,2841,3162,89.8481973
2019-10-01,A DIVISION,2,1,offpeak,22887,30836,74.2216889
2019-10-01,A DIVISION,2,1,peak,14566,20098,72.4748731
2019-10-01,A DIVISION,2,2,offpeak,5042,6715,75.0856292
2019-10-01,A DIVISION,2,2,peak,2715,3482,77.9724296
2019-10-01,A DIVISION,3,1,offpeak,18723,23661,79.1302143
2019-10-01,A DIVISION,3,1,peak,12369,16399,75.4253308
2019-10-01,A DIVISION,3,2,offpeak,4689,5369,87.3346992
2019-10-01,A DIVISION,3,2,peak,2361,2706,87.2505543
2019-10-01,A DIVISION,4,1,offpeak,25774,34111,75.5592038
2019-10-01,A DIVISION,4,1,peak,17129,25047,68.3874316
2019-10-01,A DIVISION,4,2,offpeak,7525,9263,81.2371802
2019-10-01,A DIVISION,4,2,peak,3853,5083,75.8016919
2019-10-01,A DIVISION,5,1,offpeak,18903,26552,71.1923772
2019-10-01,A DIVISION,5,1,peak,14617,21554,67.8157187
2019-10-01,A DIVISION,5,2,offpeak,4369,5241,83.3619538
2019-10-01,A DIVISION,5,2,peak,2380,2839,83.8323353
2019-10-01,A DIVISION,6,1,offpeak,25816,32974,78.2919876
2019-10-01,A DIVISION,6,1,peak,15541,21871,71.0575648
2019-10-01,A DIVISION,6,2,offpeak,5451,6011,90.6837465
2019-10-01,A DIVISION,6,2,peak,2820,3145,89.6661367
2019-10-01,A DIVISION,7,1,offpeak,16261,20801,78.1741262
2019-10-01,A DIVISION,7,1,peak,12291,16780,73.2479142
2019-10-01,A DIVISION,7,2,offpeak,3744,4463,83.8897603
2019-10-01,A DIVISION,7,2,peak,2120,2539,83.4974399
2019-10-01,A DIVISION,S 42nd,1,offpeak,6775,6963,97.3000144
2019-10-01,A DIVISION,S 42nd,1,peak,3808,4577,83.1986017
2019-10-01,A DIVISION,S 42nd,2,offpeak,1684,1703,98.8843218
2019-10-01,A DIVISION,S 42nd,2,peak,969,992,97.6814516
2019-10-01,B DIVISION,A,1,offpeak,16225,23098,70.244177
2019-10-01,B DIVISION,A,1,peak,11004,16697,65.9040546
2019-10-01,B DIVISION,A,2,offpeak,4708,6334,74.329018
2019-10-01,B DIVISION,A,2,peak,2573,3333,77.1977198
2019-10-01,B DIVISION,B,1,offpeak,7523,9891,76.0590436
2019-10-01,B DIVISION,B,1,peak,6415,8971,71.5081931
2019-10-01,B DIVISION,C,1,offpeak,10538,13656,77.1675454
2019-10-01,B DIVISION,C,1,peak,6532,8517,76.6936715
2019-10-01,B DIVISION,C,2,offpeak,3355,4087,82.0895522
2019-10-01,B DIVISION,C,2,peak,1883,2289,82.2629969
2019-10-01,B DIVISION,D,1,offpeak,11727,16159,72.5725602
2019-10-01,B DIVISION,D,1,peak,7370,10368,71.0841049
2019-10-01,B DIVISION,D,2,offpeak,3555,4310,82.4825986
2019-10-01,B DIVISION,D,2,peak,1720,2166,79.4090489
2019-10-01,B DIVISION,E,1,offpeak,14564,19711,73.8876769
2019-10-01,B DIVISION,E,1,peak,9878,13794,71.6108453
2019-10-01,B DIVISION,E,2,offpeak,2373,2736,86.7324561
2019-10-01,B DIVISION,E,2,peak,1163,1352,86.0207101
2019-10-01,B DIVISION,F,1,offpeak,23433,32692,71.6780864
2019-10-01,B DIVISION,F,1,peak,15187,22186,68.4530785
2019-10-01,B DIVISION,F,2,offpeak,5159,6353,81.2057296
2019-10-01,B DIVISION,F,2,peak,2607,3180,81.9811321
2019-10-01,B DIVISION,G,1,offpeak,11894,14357,82.8446054
2019-10-01,B DIVISION,G,1,peak,6321,8263,76.4976401
2019-10-01,B DIVISION,G,2,offpeak,4001,4614,86.7143476
2019-10-01,B DIVISION,G,2,peak,2098,2424,86.5511551
2019-10-01,B DIVISION,JZ,1,offpeak,10748,12598,85.3151294
2019-10-01,B DIVISION,JZ,1,peak,6995,9048,77.3099027
2019-10-01,B DIVISION,JZ,2,offpeak,3147,3615,87.0539419
2019-10-01,B DIVISION,JZ,2,peak,1630,1946,83.7615622
2019-10-01,B DIVISION,L,1,offpeak,16353,20384,80.224686
2019-10-01,B DIVISION,L,1,peak,13059,16667,78.352433
2019-10-01,B DIVISION,L,2,offpeak,2622,2820,92.9787234
2019-10-01,B DIVISION,L,2,peak,1329,1440,92.2916667
2019-10-01,B DIVISION,M,1,offpeak,14584,18825,77.4714475
2019-10-01,B DIVISION,M,1,peak,8934,12092,73.8835594
2019-10-01,B DIVISION,M,2,offpeak,3289,4302,76.4528126
2019-10-01,B DIVISION,M,2,peak,1674,2147,77.9692594
2019-10-01,B DIVISION,N,1,offpeak,13261,17198,77.1078032
2019-10-01,B DIVISION,N,1,peak,8540,11689,73.060142
2019-10-01,B DIVISION,N,2,offpeak,3809,4674,81.4933676
2019-10-01,B DIVISION,N,2,peak,1887,2282,82.6906223
2019-10-01,B DIVISION,Q,1,offpeak,10933,14571,75.032599
2019-10-01,B DIVISION,Q,1,peak,6489,8969,72.3492028
2019-10-01,B DIVISION,Q,2,offpeak,2726,3401,80.1528962
2019-10-01,B DIVISION,Q,2,peak,1409,1769,79.6495195
2019-10-01,B DIVISION,R,1,offpeak,16709,21460,77.861137
2019-10-01,B DIVISION,R,1,peak,11235,15336,73.2589984
2019-10-01,B DIVISION,R,2,offpeak,4619,5632,82.0134943
2019-10-01,B DIVISION,R,2,peak,2479,2948,84.0909091
2019-10-01,B DIVISION,S Fkln,1,offpeak,2629,2670,98.4644195
2019-10-01,B DIVISION,S Fkln,1,peak,1491,1511,98.6763733
2019-10-01,B DIVISION,S Fkln,2,offpeak,892,900,99.1111111
2019-10-01,B DIVISION,S Fkln,2,peak,483,488,98.9754098
2019-10-01,B DIVISION,S Rock,1,offpeak,1795,1870,95.9893048
2019-10-01,B DIVISION,S Rock,1,peak,952,990,96.1616162
2019-10-01,B DIVISION,S Rock,2,offpeak,542,557,97.3070018
2019-10-01,B DIVISION,S Rock,2,peak,285,296,96.2837838
2019-10-01,B DIVISION,W,1,offpeak,7911,9818,80.5764922
2019-10-01,B DIVISION,W,1,peak,5026,6645,75.6358164
2019-11-01,A DIVISION,1,1,offpeak,19800,24498,80.8229243
2019-11-01,A DIVISION,1,1,peak,12257,16180,75.7540173
2019-11-01,A DIVISION,1,2,offpeak,6305,7509,83.9659076
2019-11-01,A DIVISION,1,2,peak,3274,3694,88.6302112
2019-11-01,A DIVISION,2,1,offpeak,19797,26711,74.1155329
2019-11-01,A DIVISION,2,1,peak,12797,17476,73.2261387
2019-11-01,A DIVISION,2,2,offpeak,6275,8216,76.3753651
2019-11-01,A DIVISION,2,2,peak,3383,4416,76.6077899
2019-11-01,A DIVISION,3,1,offpeak,16967,21333,79.5340552
2019-11-01,A DIVISION,3,1,peak,11070,14260,77.6297335
2019-11-01,A DIVISION,3,2,offpeak,2931,3704,79.1306695
2019-11-01,A DIVISION,3,2,peak,1545,1878,82.2683706
2019-11-01,A DIVISION,4,1,offpeak,21964,29565,74.2905463
2019-11-01,A DIVISION,4,1,peak,14860,21777,68.2371309
2019-11-01,A DIVISION,4,2,offpeak,7894,10478,75.3388051
2019-11-01,A DIVISION,4,2,peak,4457,5777,77.1507703
2019-11-01,A DIVISION,5,1,offpeak,16239,22714,71.4933521
2019-11-01,A DIVISION,5,1,peak,12651,18740,67.5080043
2019-11-01,A DIVISION,5,2,offpeak,4016,4813,83.4406815
2019-11-01,A DIVISION,5,2,peak,2194,2609,84.0935224
2019-11-01,A DIVISION,6,1,offpeak,22907,28678,79.8765604
2019-11-01,A DIVISION,6,1,peak,13392,19019,70.4137967
2019-11-01,A DIVISION,6,2,offpeak,6242,7116,87.717819
2019-11-01,A DIVISION,6,2,peak,3330,3750,88.8
2019-11-01,A DIVISION,7,1,offpeak,13701,16939,80.8843497
2019-11-01,A DIVISION,7,1,peak,10577,13916,76.0060362
2019-11-01,A DIVISION,7,2,offpeak,4181,4862,85.9934183
2019-11-01,A DIVISION,7,2,peak,2595,2970,87.3737374
2019-11-01,A DIVISION,S 42nd,1,offpeak,5826,6056,96.2021136
2019-11-01,A DIVISION,S 42nd,1,peak,3407,3980,85.6030151
2019-11-01,A DIVISION,S 42nd,2,offpeak,1912,1927,99.221588
2019-11-01,A DIVISION,S 42nd,2,peak,1119,1132,98.8515901
2019-11-01,B DIVISION,A,1,offpeak,13746,19518,70.4272979
2019-11-01,B DIVISION,A,1,peak,9548,14455,66.0532688
2019-11-01,B DIVISION,A,2,offpeak,5364,7210,74.3966713
2019-11-01,B DIVISION,A,2,peak,2848,3761,75.7245413
2019-11-01,B DIVISION,B,1,offpeak,6205,8306,74.7050325
2019-11-01,B DIVISION,B,1,peak,5387,7766,69.3664692
2019-11-01,B DIVISION,C,1,offpeak,8775,11129,78.8480546
2019-11-01,B DIVISION,C,1,peak,5609,7430,75.4912517
2019-11-01,B DIVISION,C,2,offpeak,3488,4187,83.3054693
2019-11-01,B DIVISION,C,2,peak,1922,2372,81.0286678
2019-11-01,B DIVISION,D,1,offpeak,10398,13807,75.3096256
2019-11-01,B DIVISION,D,1,peak,6391,8996,71.0426856
2019-11-01,B DIVISION,D,2,offpeak,3794,4547,83.4396305
2019-11-01,B DIVISION,D,2,peak,1944,2299,84.5585037
2019-11-01,B DIVISION,E,1,offpeak,12617,17106,73.7577458
2019-11-01,B DIVISION,E,1,peak,8409,12011,70.0108234
2019-11-01,B DIVISION,E,2,offpeak,2926,3419,85.5805791
2019-11-01,B DIVISION,E,2,peak,1502,1706,88.042204
2019-11-01,B DIVISION,F,1,offpeak,20325,28480,71.3658708
2019-11-01,B DIVISION,F,1,peak,13694,19330,70.8432488
2019-11-01,B DIVISION,F,2,offpeak,5423,6742,80.4360724
2019-11-01,B DIVISION,F,2,peak,2698,3371,80.0355977
2019-11-01,B DIVISION,G,1,offpeak,9848,11973,82.2517331
2019-11-01,B DIVISION,G,1,peak,5437,7144,76.1058231
2019-11-01,B DIVISION,G,2,offpeak,4294,5069,84.7109884
2019-11-01,B DIVISION,G,2,peak,2240,2675,83.7383178
2019-11-01,B DIVISION,JZ,1,offpeak,9294,10970,84.721969
2019-11-01,B DIVISION,JZ,1,peak,6057,7864,77.0218718
2019-11-01,B DIVISION,JZ,2,offpeak,3904,4367,89.3977559
2019-11-01,B DIVISION,JZ,2,peak,2065,2356,87.6485569
2019-11-01,B DIVISION,L,1,offpeak,15326,18956,80.8503904
2019-11-01,B DIVISION,L,1,peak,11250,14537,77.3887322
2019-11-01,B DIVISION,L,2,offpeak,2678,3058,87.5735775
2019-11-01,B DIVISION,L,2,peak,1347,1561,86.2908392
2019-11-01,B DIVISION,M,1,offpeak,12363,16100,76.7888199
2019-11-01,B DIVISION,M,1,peak,7707,10469,73.6173465
2019-11-01,B DIVISION,M,2,offpeak,3862,4927,78.3844124
2019-11-01,B DIVISION,M,2,peak,1939,2450,79.1428571
2019-11-01,B DIVISION,N,1,offpeak,11100,14806,74.9696069
2019-11-01,B DIVISION,N,1,peak,6987,9781,71.4344137
2019-11-01,B DIVISION,N,2,offpeak,4692,6454,72.6991013
2019-11-01,B DIVISION,N,2,peak,2403,3197,75.1642165
2019-11-01,B DIVISION,Q,1,offpeak,9285,12994,71.4560566
2019-11-01,B DIVISION,Q,1,peak,5370,7777,69.0497621
2019-11-01,B DIVISION,Q,2,offpeak,2023,2451,82.5377397
2019-11-01,B DIVISION,Q,2,peak,1035,1262,82.0126783
2019-11-01,B DIVISION,R,1,offpeak,14508,18953,76.5472485
2019-11-01,B DIVISION,R,1,peak,9487,13152,72.1335158
2019-11-01,B DIVISION,R,2,offpeak,5054,6763,74.7301493
2019-11-01,B DIVISION,R,2,peak,2833,3569,79.377977
2019-11-01,B DIVISION,S Fkln,1,offpeak,2348,2407,97.548816
2019-11-01,B DIVISION,S Fkln,1,peak,1325,1365,97.0695971
2019-11-01,B DIVISION,S Fkln,2,offpeak,892,923,96.6413868
2019-11-01,B DIVISION,S Fkln,2,peak,482,508,94.8818898
2019-11-01,B DIVISION,S Rock,1,offpeak,1482,1599,92.6829268
2019-11-01,B DIVISION,S Rock,1,peak,810,864,93.75
2019-11-01,B DIVISION,S Rock,2,offpeak,645,662,97.4320242
2019-11-01,B DIVISION,S Rock,2,peak,346,353,98.0169972
2019-11-01,B DIVISION,W,1,offpeak,6685,8518,78.4808641
2019-11-01,B DIVISION,W,1,peak,4365,5848,74.6409029
2019-12-01,A DIVISION,1,1,offpeak,21218,26006,81.5888641
2019-12-01,A DIVISION,1,1,peak,12762,16990,75.1147734
2019-12-01,A DIVISION,1,2,offpeak,6423,7407,86.7152693
2019-12-01,A DIVISION,1,2,peak,3160,3604,87.6803552
2019-12-01,A DIVISION,2,1,offpeak,20612,28383,72.6209351
2019-12-01,A DIVISION,2,1,peak,12878,18354,70.1645418
2019-12-01,A DIVISION,2,2,offpeak,7137,9172,77.8129089
2019-12-01,A DIVISION,2,2,peak,3756,4884,76.9041769
2019-12-01,A DIVISION,3,1,offpeak,17294,22818,75.7910422
2019-12-01,A DIVISION,3,1,peak,10813,14973,72.2166566
2019-12-01,A DIVISION,3,2,offpeak,3620,4299,84.2056292
2019-12-01,A DIVISION,3,2,peak,1829,2152,84.9907063
2019-12-01,A DIVISION,4,1,offpeak,23473,30970,75.7927026
2019-12-01,A DIVISION,4,1,peak,15819,22869,69.1722419
2019-12-01,A DIVISION,4,2,offpeak,8220,10383,79.1678706
2019-12-01,A DIVISION,4,2,peak,4293,5618,76.4150943
2019-12-01,A DIVISION,5,1,offpeak,17197,24015,71.6094108
2019-12-01,A DIVISION,5,1,peak,13164,19675,66.9072427
2019-12-01,A DIVISION,5,2,offpeak,3315,4028,82.2989076
2019-12-01,A DIVISION,5,2,peak,1775,2053,86.4588407
2019-12-01,A DIVISION,6,1,offpeak,22461,28917,77.6740326
2019-12-01,A DIVISION,6,1,peak,14474,19928,72.6314733
2019-12-01,A DIVISION,6,2,offpeak,6124,6834,89.6107697
2019-12-01,A DIVISION,6,2,peak,3200,3587,89.2110399
2019-12-01,A DIVISION,7,1,offpeak,15419,19298,79.8994714
2019-12-01,A DIVISION,7,1,peak,11447,15485,73.9231514
2019-12-01,A DIVISION,7,2,offpeak,4172,4747,87.8870866
2019-12-01,A DIVISION,7,2,peak,2657,3040,87.4013158
2019-12-01,A DIVISION,S 42nd,1,offpeak,6191,6361,97.3274642
2019-12-01,A DIVISION,S 42nd,1,peak,3609,4179,86.3603733
2019-12-01,A DIVISION,S 42nd,2,offpeak,1887,1906,99.003148
2019-12-01,A DIVISION,S 42nd,2,peak,1092,1100,99.2727273
2019-12-01,B DIVISION,A,1,offpeak,14359,20418,70.3252033
2019-12-01,B DIVISION,A,1,peak,9590,14844,64.6052277
2019-12-01,B DIVISION,A,2,offpeak,4983,6267,79.5117281
2019-12-01,B DIVISION,A,2,peak,2617,3263,80.2022679
2019-12-01,B DIVISION,B,1,offpeak,6771,8606,78.6776667
2019-12-01,B DIVISION,B,1,peak,5442,7892,68.9559047
2019-12-01,B DIVISION,C,1,offpeak,9216,12197,75.5595638
2019-12-01,B DIVISION,C,1,peak,5364,7586,70.7092012
2019-12-01,B DIVISION,C,2,offpeak,3142,3721,84.4396668
2019-12-01,B DIVISION,C,2,peak,1724,2101,82.0561637
2019-12-01,B DIVISION,D,1,offpeak,10683,14484,73.7572494
2019-12-01,B DIVISION,D,1,peak,6395,9283,68.8893677
2019-12-01,B DIVISION,D,2,offpeak,4244,5386,78.7968808
2019-12-01,B DIVISION,D,2,peak,2240,2816,79.5454545
2019-12-01,B DIVISION,E,1,offpeak,12912,17996,71.7492776
2019-12-01,B DIVISION,E,1,peak,8731,12626,69.1509583
2019-12-01,B DIVISION,E,2,offpeak,3448,4082,84.4683978
2019-12-01,B DIVISION,E,2,peak,1747,2026,86.2290227
2019-12-01,B DIVISION,F,1,offpeak,21099,29796,70.8115183
2019-12-01,B DIVISION,F,1,peak,14015,20221,69.3091341
2019-12-01,B DIVISION,F,2,offpeak,5652,7095,79.6617336
2019-12-01,B DIVISION,F,2,peak,2961,3556,83.2677165
2019-12-01,B DIVISION,G,1,offpeak,10287,13128,78.3592322
2019-12-01,B DIVISION,G,1,peak,5716,7619,75.0229689
2019-12-01,B DIVISION,G,2,offpeak,4273,5120,83.4570313
2019-12-01,B DIVISION,G,2,peak,2268,2688,84.375
2019-12-01,B DIVISION,JZ,1,offpeak,9184,11078,82.9030511
2019-12-01,B DIVISION,JZ,1,peak,6334,8265,76.6364186
2019-12-01,B DIVISION,JZ,2,offpeak,3210,3708,86.5695793
2019-12-01,B DIVISION,JZ,2,peak,1710,2005,85.286783
2019-12-01,B DIVISION,L,1,offpeak,15725,19318,81.4007661
2019-12-01,B DIVISION,L,1,peak,11400,15247,74.768807
2019-12-01,B DIVISION,L,2,offpeak,3229,3493,92.4420269
2019-12-01,B DIVISION,L,2,peak,1651,1782,92.6487093
2019-12-01,B DIVISION,M,1,offpeak,12688,16676,76.0853922
2019-12-01,B DIVISION,M,1,peak,7909,11037,71.6589653
2019-12-01,B DIVISION,M,2,offpeak,3788,4877,77.6706992
2019-12-01,B DIVISION,M,2,peak,1908,2425,78.6804124
2019-12-01,B DIVISION,N,1,offpeak,11643,15711,74.1073133
2019-12-01,B DIVISION,N,1,peak,7177,10267,69.9035746
2019-12-01,B DIVISION,N,2,offpeak,4659,5919,78.7126204
2019-12-01,B DIVISION,N,2,peak,2313,2939,78.7002382
2019-12-01,B DIVISION,Q,1,offpeak,10341,13724,75.3497523
2019-12-01,B DIVISION,Q,1,peak,5862,8129,72.1121909
2019-12-01,B DIVISION,Q,2,offpeak,3924,5233,74.9856679
